id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Locations,Tags,Categories,Dates,Addresses,_vc_post_settings,_wp_page_template,_qibla_mb_event_dates_multidatespicker,_qibla_mb_event_start_time_timepicker,_qibla_mb_event_end_time_timepicker,_qibla_mb_header_skin,_qibla_mb_sub_title,_qibla_mb_listing_expiration,_qibla_mb_is_featured,_qibla_mb_business_email,_qibla_mb_business_phone,_qibla_mb_site_url,_qibla_mb_social_facebook,_qibla_mb_social_twitter,_qibla_mb_social_instagram,_qibla_mb_social_linkedin,_qibla_mb_post_show_related,_qibla_mb_button_text,_qibla_mb_button_url,_qibla_mb_jumbotron_background_image,_qibla_mb_map_location_lat,_qibla_mb_map_location_lng,_qibla_mb_jumbotron_min_height,_qibla_mb_sidebar_position,_qibla_mb_jumbotron_disable,_qibla_mb_map_location_searcher,_qibla_mb_map_location,geolocation_formatted_address,_qibla_mb_event_dates_multidatespicker_start,_qibla_mb_event_dates_multidatespicker_end,region,_qibla_mb_map_location_all_data,_qibla_mb_event_dates_start_for_orderby,_last_viewed,_yst_prominent_words_version,_wp_old_slug,_yoast_wpseo_primary_event_locations,_yoast_wpseo_primary_event_categories,_heateor_sss_meta,_qibla_mb_hide_breadcrumb,_qibla_mb_social_tripadvisor,_qibla_mb_images,_qibla_mb_target_link,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,onesignal_meta_box_present,onesignal_send_notification,slide_template,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
25985,"Bath Spa University","Experience an open day at Bath Spa University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/bath-spa-university-4/,https://www.odays.co/wp-content/uploads/2018/05/university11.jpg,university11.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university11.jpg,3073,university11,,,"Big Creative Academy - Open evening",,,,,,,,,"Bath and NE Somerset","Undergraduate|November|South West England",University,2018-11-24,"Newton Park Newton St Loe BA2 9BN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-24,1532422800,1532449800,transparent,Undergraduate,364,off,opendays@bathspa.ac.uk,"+44 1225 875875",http://www.bathspa.ac.uk/,,,,,on,"24 Nov - Booking Info",https://www.bathspa.ac.uk/be-bath-spa/open-days-and-visits/open-days/,3073,51.3755553,-2.4382603,200,right,off,"Newton Park  Newton St Loe BA2 9BN","51.3755553,-2.4382603:Newton Park  Newton St Loe BA2 9BN","Newton Park  Newton St Loe BA2 9BN",2018-11-24,2018-11-24,"South West England","51.3755553,-2.4382603:Newton Park  Newton St Loe BA2 9BN",201811240900,,,,,,,,,,,,,,,,publish,7,bath-spa-university-4,,default,0,0,closed,open
25986,"Bath Spa University","Experience an open day at Bath Spa University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/bath-spa-university-5/,https://www.odays.co/wp-content/uploads/2018/05/university12.jpg,university12.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university12.jpg,3074,university12,,,"Big Creative Academy - Open evening",,,,,,,,,"Bath and NE Somerset","Undergraduate|December|South West England",University,2018-12-05,"Newton Park Newton St Loe BA2 9BN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-12-05,1532422800,1532449800,transparent,Undergraduate,364,off,opendays@bathspa.ac.uk,"+44 1225 875875",http://www.bathspa.ac.uk/,,,,,on,"5 Dec - Booking Info",https://www.bathspa.ac.uk/be-bath-spa/open-days-and-visits/open-days/,3074,51.3755553,-2.4382603,200,right,off,"Newton Park  Newton St Loe BA2 9BN","51.3755553,-2.4382603:Newton Park  Newton St Loe BA2 9BN","Newton Park  Newton St Loe BA2 9BN",2018-12-05,2018-12-05,"South West England","51.3755553,-2.4382603:Newton Park  Newton St Loe BA2 9BN",201812050900,,,,,,,,,,,,,,,,publish,7,bath-spa-university-5,,default,0,0,closed,open
25987,"Bath Spa University","Experience an open day at Bath Spa University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/bath-spa-university-6/,https://www.odays.co/wp-content/uploads/2018/05/university13.jpg,university13.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university13.jpg,3075,university13,,,"Big Creative Academy - Open evening",,,,,,,,,"Bath and NE Somerset","Undergraduate|January|South West England",University,2019-01-09,"Newton Park Newton St Loe BA2 9BN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2019-01-09,1532422800,1532449800,transparent,Undergraduate,364,off,opendays@bathspa.ac.uk,"+44 1225 875875",http://www.bathspa.ac.uk/,,,,,on,"9 Jan - Booking Info",https://www.bathspa.ac.uk/be-bath-spa/open-days-and-visits/open-days/,3075,51.3755553,-2.4382603,200,right,off,"Newton Park  Newton St Loe BA2 9BN","51.3755553,-2.4382603:Newton Park  Newton St Loe BA2 9BN","Newton Park  Newton St Loe BA2 9BN",2019-01-09,2019-01-09,"South West England","51.3755553,-2.4382603:Newton Park  Newton St Loe BA2 9BN",201901090900,,,,,,,,,,,,,,,,publish,7,bath-spa-university-6,,default,0,0,closed,open
25988,"University of Bath","Experience an open day at University of Bath, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-bath/,https://www.odays.co/wp-content/uploads/2018/05/university14.jpg,university14.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university14.jpg,3076,university14,,,"Leyton Sixth Form College - Open  Day",,,,,,,,,"Bath and NE Somerset","Undergraduate|September|South West England",University,2018-09-15,"Claverton Down Bath BA2 7AY","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-15,1532422800,1532449800,transparent,Undergraduate,364,off,opendays@bath.ac.uk,"+44 1225 826826",http://www.bath.ac.uk/,,,,,on,"15 Sep - Booking Info",http://www.bath.ac.uk/campaigns/come-to-an-undergraduate-open-day/,3076,51.3804415,-2.3306731,200,right,off,"Claverton Down  Bath BA2 7AY","51.3804415,-2.3306731:Claverton Down  Bath BA2 7AY","Claverton Down  Bath BA2 7AY",2018-09-15,2018-09-15,"South West England","51.3804415,-2.3306731:Claverton Down  Bath BA2 7AY",201809150900,,,,,,,,,,,,,,,,publish,7,university-of-bath,,default,0,0,closed,open
25989,"Cranfield University","Experience an open day at Cranfield University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/cranfield-university/,https://www.odays.co/wp-content/uploads/2018/05/university16.jpg,university16.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university16.jpg,3078,university16,,,"Chichester High Schools Sixth Form - Open Morning",,,,,,,,,Bedfordshire,"Postgraduate|September|Eastern England",University,2018-09-05,"Cranfield Bedford MK43 0AL","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-05,1533808200,1533826800,transparent,Postgraduate,364,off,info@cranfield.ac.uk,"+44 1234 750111",http://www.cranfield.ac.uk/,,,,,on,"5 Sep - Booking Info",https://www.cranfield.ac.uk/events/open-day,3078,52.0739183,-0.6287554,200,right,off,"Cranfield  Bedford MK43 0AL","52.0739183,-0.6287554:Cranfield  Bedford MK43 0AL","Cranfield  Bedford MK43 0AL",2018-09-05,2018-09-05,"Eastern England","52.0739183,-0.6287554:Cranfield Bedford MK43 0AL",201809050950,,1,cranfield-univeristy,,,"a:2:{s:7:""sharing"";i:0;s:16:""vertical_sharing"";i:0;}",off,,0,off,30,[],,,,publish,7,cranfield-university,,default,0,0,closed,open
25990,"Cranfield University","Experience an open day at Cranfield University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/cranfield-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university17.jpg,university17.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university17.jpg,3079,university17,,,"Chichester High Schools Sixth Form - Open Morning",,,,,,,,,Bedfordshire,"Postgraduate|November|Eastern England",University,2018-11-24,"Cranfield Bedford MK43 0AL","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-24,1533808200,1533826800,transparent,Postgraduate,364,off,info@cranfield.ac.uk,"+44 1234 750111",http://www.cranfield.ac.uk/,,,,,on,"24 Nov - Booking Info",https://www.cranfield.ac.uk/events/open-day,3079,52.0739183,-0.6287554,200,right,off,"Cranfield  Bedford MK43 0AL","52.0739183,-0.6287554:Cranfield  Bedford MK43 0AL","Cranfield  Bedford MK43 0AL",2018-11-24,2018-11-24,"Eastern England","52.0739183,-0.6287554:Cranfield Bedford MK43 0AL",201811240950,,1,cranfield-univeristy-2,,,"a:2:{s:7:""sharing"";i:0;s:16:""vertical_sharing"";i:0;}",off,,0,off,30,[],,,,publish,7,cranfield-university-2,,default,0,0,closed,open
25991,"Queen's University Belfast","Experience an open day at Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/queens-university-belfast/,https://www.odays.co/wp-content/uploads/2018/05/university18.jpg,university18.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university18.jpg,3080,university18,,,"Harris Westminster Sixth Form - Open Evening",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-07,"University Road Belfast BT7 1NN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-07,1532424600,1532442600,transparent,"Undergraduate (School Group)",364,off,admissions@qub.ac.uk,"+44 2890 245133",http://www.qub.ac.uk/,,,,,on,"7 Sep - Booking Info",https://www.qub.ac.uk/about/Visit-Us/UndergraduateOpenDays/,3080,54.5841237,-5.9365702,200,right,off,"University Road  Belfast BT7 1NN","54.5841237,-5.9365702:University Road  Belfast BT7 1NN","University Road  Belfast BT7 1NN",2018-09-07,2018-09-07,"N. Ireland","54.5841237,-5.9365702:University Road  Belfast BT7 1NN",201809070930,,,,,,,,,,,,,,,,publish,7,queens-university-belfast,,default,0,0,closed,open
25992,"Queen's University Belfast","Experience an open day at Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/queens-university-belfast-2/,https://www.odays.co/wp-content/uploads/2018/05/university19.jpg,university19.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university19.jpg,3081,university19,,,"Harris Westminster Sixth Form - Open Evening",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-08,"University Road Belfast BT7 1NN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-08,1532424600,1532442600,transparent,"Undergraduate (General)",364,off,admissions@qub.ac.uk,"+44 2890 245133",http://www.qub.ac.uk/,,,,,on,"8 Sep - Booking Info",https://www.qub.ac.uk/about/Visit-Us/UndergraduateOpenDays/,3081,54.5841237,-5.9365702,200,right,off,"University Road  Belfast BT7 1NN","54.5841237,-5.9365702:University Road  Belfast BT7 1NN","University Road  Belfast BT7 1NN",2018-09-08,2018-09-08,"N. Ireland","54.5841237,-5.9365702:University Road  Belfast BT7 1NN",201809080930,"2018-08-23 23:30:16",,,,,,,,,,,,,,,publish,7,queens-university-belfast-2,,default,0,0,closed,open
25993,"St Mary's University College Belfast","Experience an open day at St Mary's University College:College of Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/st-marys-university-college-belfast/,https://www.odays.co/wp-content/uploads/2018/05/university20.jpg,university20.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university20.jpg,3082,university20,,,"Harris Westminster Sixth Form - Open Evening",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-11,"191 Falls Road Belfast BT12 6FE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-11,1532427300,1532431800,transparent,Undergraduate,364,off,postmaster@stmarys-belfast.ac.uk,"+44 28 9032 7678",http://www.stmarys-belfast.ac.uk/,,,,,on,"11 Sep - Booking Info",https://www.stmarys-belfast.ac.uk/WAP/openday.asp?EventID=4&EventDates=Tuesday%2011th%20September%20and%20Wednesday%2012th%20September%202018&cid=115159948751,3082,54.5926125,-5.9602866,200,right,off,"191 Falls Road  Belfast BT12 6FE","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE","191 Falls Road  Belfast BT12 6FE",2018-09-11,2018-09-11,"N. Ireland","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE",201809111015,,1,,,,,,,,,,,,,,publish,7,st-marys-university-college-belfast,,default,0,0,closed,open
25994,"St Mary's University College Belfast","Experience an open day at St Mary's University College:College of Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/st-marys-university-college-belfast-2/,https://www.odays.co/wp-content/uploads/2018/05/university21.jpg,university21.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university21.jpg,3083,university21,,,"Salisbury Sixth Form College - Open Evening",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-11,"191 Falls Road Belfast BT12 6FE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-11,1532431800,1532436300,transparent,Undergraduate,364,off,postmaster@stmarys-belfast.ac.uk,"+44 28 9032 7678",http://www.stmarys-belfast.ac.uk/,,,,,on,"11 Sep - Booking Info",https://www.stmarys-belfast.ac.uk/WAP/openday.asp?EventID=4&EventDates=Tuesday%2011th%20September%20and%20Wednesday%2012th%20September%202018&cid=115159948751,3083,54.5926125,-5.9602866,200,right,off,"191 Falls Road  Belfast BT12 6FE","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE","191 Falls Road  Belfast BT12 6FE",2018-09-11,2018-09-11,"N. Ireland","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE",201809111130,,1,,,,,,,,,,,,,,publish,7,st-marys-university-college-belfast-2,,default,0,0,closed,open
25995,"St Mary's University College Belfast","Experience an open day at St Mary's University College:College of Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/st-marys-university-college-belfast-3/,https://www.odays.co/wp-content/uploads/2018/05/university22.jpg,university22.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university22.jpg,3084,university22,,,"Salisbury Sixth Form College - Open Evening",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-11,"191 Falls Road Belfast BT12 6FE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-11,1532439000,1532443500,transparent,Undergraduate,364,off,postmaster@stmarys-belfast.ac.uk,"+44 28 9032 7678",http://www.stmarys-belfast.ac.uk/,,,,,on,"11 Sep - Booking Info",https://www.stmarys-belfast.ac.uk/WAP/openday.asp?EventID=4&EventDates=Tuesday%2011th%20September%20and%20Wednesday%2012th%20September%202018&cid=115159948751,3084,54.5926125,-5.9602866,200,right,off,"191 Falls Road  Belfast BT12 6FE","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE","191 Falls Road  Belfast BT12 6FE",2018-09-11,2018-09-11,"N. Ireland","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE",201809111330,,,,,,,,,,,,,,,,publish,7,st-marys-university-college-belfast-3,,default,0,0,closed,open
25996,"St Mary's University College Belfast","Experience an open day at St Mary's University College:College of Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/st-marys-university-college-belfast-4/,https://www.odays.co/wp-content/uploads/2018/05/university23.jpg,university23.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university23.jpg,3085,university23,,,"University of Hertfordshire",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-12,"191 Falls Road Belfast BT12 6FE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-12,1532427300,1532431800,transparent,Undergraduate,364,off,postmaster@stmarys-belfast.ac.uk,"+44 28 9032 7678",http://www.stmarys-belfast.ac.uk/,,,,,on,"12 Sep - Booking Info",https://www.stmarys-belfast.ac.uk/WAP/openday.asp?EventID=4&EventDates=Tuesday%2011th%20September%20and%20Wednesday%2012th%20September%202018&cid=115159948751,3085,54.5926125,-5.9602866,200,right,off,"191 Falls Road  Belfast BT12 6FE","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE","191 Falls Road  Belfast BT12 6FE",2018-09-12,2018-09-12,"N. Ireland","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE",201809121015,,,,,,,,,,,,,,,,publish,7,st-marys-university-college-belfast-4,,default,0,0,closed,open
25997,"St Mary's University College Belfast","Experience an open day at St Mary's University College:College of Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/st-marys-university-college-belfast-5/,https://www.odays.co/wp-content/uploads/2018/05/university24.jpg,university24.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university24.jpg,3086,university24,,,"University of Bradford",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-12,"191 Falls Road Belfast BT12 6FE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-12,1532431800,1532436300,transparent,Undergraduate,364,off,postmaster@stmarys-belfast.ac.uk,"+44 28 9032 7678",http://www.stmarys-belfast.ac.uk/,,,,,on,"12 Sep - Booking Info",https://www.stmarys-belfast.ac.uk/WAP/openday.asp?EventID=4&EventDates=Tuesday%2011th%20September%20and%20Wednesday%2012th%20September%202018&cid=115159948751,3086,54.5926125,-5.9602866,200,right,off,"191 Falls Road  Belfast BT12 6FE","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE","191 Falls Road  Belfast BT12 6FE",2018-09-12,2018-09-12,"N. Ireland","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE",201809121130,,,,,,,,,,,,,,,,publish,7,st-marys-university-college-belfast-5,,default,0,0,closed,open
25998,"St Mary's University College Belfast","Experience an open day at St Mary's University College:College of Queen's University Belfast, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/st-marys-university-college-belfast-6/,https://www.odays.co/wp-content/uploads/2018/05/university25.jpg,university25.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university25.jpg,3087,university25,,,"University of Bolton",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-12,"191 Falls Road Belfast BT12 6FE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-12,1532439000,1532443500,transparent,Undergraduate,364,off,postmaster@stmarys-belfast.ac.uk,"+44 28 9032 7678",http://www.stmarys-belfast.ac.uk/,,,,,on,"12 Sep - Booking Info",https://www.stmarys-belfast.ac.uk/WAP/openday.asp?EventID=4&EventDates=Tuesday%2011th%20September%20and%20Wednesday%2012th%20September%202018&cid=115159948751,3087,54.5926125,-5.9602866,200,right,off,"191 Falls Road  Belfast BT12 6FE","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE","191 Falls Road  Belfast BT12 6FE",2018-09-12,2018-09-12,"N. Ireland","54.5926125,-5.9602866:191 Falls Road  Belfast BT12 6FE",201809121330,,,,,,,,,,,,,,,,publish,7,st-marys-university-college-belfast-6,,default,0,0,closed,open
25999,"Open University","Experience an open day at The Open University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/open-university/,https://www.odays.co/wp-content/uploads/2018/05/university29.jpg,university29.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university29.jpg,3091,university29,,,"University of Bolton",,,,,,,,,Belfast,"Undergraduate|August|N. Ireland",University,2018-08-22,"The Open University in Wales Custom House Street Cardiff CF10 1AP","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-22,1532426400,1532455200,transparent,Undergraduate,364,off,ireland@open.ac.uk,"+44 28 9024 5025",http://www.open.ac.uk/,,,,,on,"22 Aug - Booking Info",http://www.open.ac.uk/wales/en/events,3091,51.4765177,-3.1749716,200,right,off,"The Open University in Wales Custom House Street Cardiff CF10 1AP","51.4765177,-3.1749716:The Open University in Wales Custom House Street Cardiff CF10 1AP","The Open University in Wales Custom House Street Cardiff CF10 1AP",2018-08-22,2018-08-22,"N. Ireland","51.4765177,-3.1749716:The Open University in Wales Custom House Street Cardiff CF10 1AP",201808221000,,,,,,,,,,,,,,,,publish,7,open-university,,default,0,0,closed,open
26000,"Open University","Experience an open day at The Open University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/open-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university30.jpg,university30.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university30.jpg,3092,university30,,,"Kingston University",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-06,"The Open University in Wales Custom House Street Cardiff CF10 1AP","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-06,1532426400,1532455200,transparent,Undergraduate,364,off,ireland@open.ac.uk,"+44 28 9024 5025",http://www.open.ac.uk/,,,,,on,"6 Sep - Booking Info",http://www.open.ac.uk/wales/en/events,3092,51.4765177,-3.1749716,200,right,off,"The Open University in Wales Custom House Street Cardiff CF10 1AP","51.4765177,-3.1749716:The Open University in Wales Custom House Street Cardiff CF10 1AP","The Open University in Wales Custom House Street Cardiff CF10 1AP",2018-09-06,2018-09-06,"N. Ireland","51.4765177,-3.1749716:The Open University in Wales Custom House Street Cardiff CF10 1AP",201809061000,,,,,,,,,,,,,,,,publish,7,open-university-2,,default,0,0,closed,open
26001,"Ulster University","Experience an open day at University of Ulster, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/ulster-university/,https://www.odays.co/wp-content/uploads/2018/05/university31.jpg,university31.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university31.jpg,3093,university31,,,"University College Birmingham",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-04,"Cromore Road Coleraine BT15 1ED","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-04,1532424600,1532440800,transparent,"Jodranstown Campus",364,off,online@ulster.ac.uk,"+44 8 700 400 700",http://www.ulster.ac.uk/,,,,,on,"4 Sep - Booking Info",https://www.ulster.ac.uk/open-days,3093,55.1511795,-6.6695672,200,right,off,"Cromore Road  Coleraine BT15 1ED","55.1511795,-6.6695672:Cromore Road  Coleraine BT15 1ED","Cromore Road  Coleraine BT15 1ED",2018-09-04,2018-09-04,"N. Ireland","55.1511795,-6.6695672:Cromore Road  Coleraine BT15 1ED",201809040930,,,,,,,,,,,,,,,,publish,7,ulster-university,,default,0,0,closed,open
26002,"Ulster University","Experience an open day at University of Ulster, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/ulster-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university32.jpg,university32.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university32.jpg,3094,university32,,,"University College Birmingham",,,,,,,,,Belfast,"Undergraduate|September|N. Ireland",University,2018-09-22,"Cromore Road Coleraine BT15 1ED","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-22,1532424600,1532440800,transparent,"Coleraine Campus",364,off,online@ulster.ac.uk,"+44 8 700 400 700",http://www.ulster.ac.uk/,,,,,on,"22 Sep - Booking Info",https://www.ulster.ac.uk/open-days,3094,55.1511795,-6.6695672,200,right,off,"Cromore Road  Coleraine BT15 1ED","55.1511795,-6.6695672:Cromore Road  Coleraine BT15 1ED","Cromore Road  Coleraine BT15 1ED",2018-09-22,2018-09-22,"N. Ireland","55.1511795,-6.6695672:Cromore Road  Coleraine BT15 1ED",201809220930,,,,,,,,,,,,,,,,publish,7,ulster-university-2,,default,0,0,closed,open
